2/3/2020,18:44,-2.36529
2/3/2020,18:45,-2.36531
2/3/2020,18:46,-2.36532
2/3/2020,18:47,-2.36534
2/3/2020,18:48,-2.36535
2/3/2020,18:49,-2.30904
2/3/2020,18:50,-2.20769
2/3/2020,18:51,-2.19080
2/3/2020,18:52,-1.83601
2/3/2020,18:53,-1.69522
2/3/2020,18:54,-1.68960
2/3/2020,18:55,-1.68961
2/3/2020,18:56,-1.68962
2/3/2020,18:57,-1.68962
2/3/2020,18:58,-1.68963
2/3/2020,18:59,-2.02756
2/3/2020,19:00,-2.36550
2/3/2020,19:01,-2.36550
2/3/2020,19:02,-2.36552
2/3/2020,19:03,-2.36552
2/3/2020,19:04,-2.36554
2/3/2020,19:05,-2.36554
2/3/2020,19:06,-2.36555
2/3/2020,19:07,-2.36555
2/3/2020,19:08,-2.36557
2/3/2020,19:09,-2.32615
2/3/2020,19:10,-2.34305
2/3/2020,19:11,-2.35995
2/3/2020,19:12,-2.32616
2/3/2020,19:13,-2.34869
2/3/2020,19:14,-2.32053
2/3/2020,19:15,-2.30363
2/3/2020,19:16,-2.23604
2/3/2020,19:17,-2.22478
2/3/2020,19:18,-2.16282
2/3/2020,19:19,-2.06707
2/3/2020,19:20,-1.89810
2/3/2020,19:21,-1.85303
2/3/2020,19:22,-1.76292
2/3/2020,19:23,-1.68969
2/3/2020,19:24,-1.68969
2/3/2020,19:25,-1.68969
2/3/2020,19:26,-1.68969
2/3/2020,19:27,-1.68968
2/3/2020,19:28,-1.68968
2/3/2020,19:29,-1.68968
2/3/2020,19:30,-1.68968
2/3/2020,19:31,-1.68968
2/3/2020,19:32,-1.68968
2/3/2020,19:33,-1.68969
2/3/2020,19:34,-1.68969
2/3/2020,19:35,-1.68969
2/3/2020,19:36,-1.68970
2/3/2020,19:37,-1.68971
2/3/2020,19:38,-1.68971
2/3/2020,19:39,-1.68973
2/3/2020,19:40,-1.68973
2/3/2020,19:41,-1.68973
2/3/2020,19:42,-1.68974
2/3/2020,19:43,-1.68974
2/3/2020,19:44,-1.66721
2/3/2020,19:45,-1.68410
2/3/2020,19:46,-1.67847
2/3/2020,19:47,-1.6841
2/3/2020,19:48,-1.68973
2/3/2020,19:49,-1.68973
2/3/2020,19:50,-1.68972
2/3/2020,19:51,-1.68972
2/3/2020,19:52,-1.68972
2/3/2020,19:53,-1.68972
2/3/2020,19:54,-1.68971
2/3/2020,19:55,-1.68971
2/3/2020,19:56,-1.68970
2/3/2020,19:57,-1.68970
2/3/2020,19:58,-1.68971
2/3/2020,19:59,-1.68971
2/3/2020,20:00,-1.68971
